ride_id,customer_id,captain_id,timestamp,date,hour,minute,day_of_week,day_name,week_of_year,month,month_name,quarter,is_weekend,is_peak_hour,is_late_night,is_offpeak,is_ramadan,is_uae_public_holiday,is_suhoor_window,is_iftar_window,active_event,event_type,event_demand_multiplier,temperature_c,humidity_pct,is_rain,is_sandstorm,weather_demand_factor,pickup_zone,dropoff_zone,pickup_neighborhood,dropoff_neighborhood,pickup_location_source,dropoff_location_source,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_area_type,dropoff_area_type,is_airport_ride,is_intrazone_trip,pickup_density_score,dropoff_density_score,route_direct_distance_km,route_distance_km,route_efficiency_ratio,route_bearing_deg,salik_gates,salik_cost_aed,product_type,is_hala_product,payment_method,is_careem_plus,demand_index,captain_availability_score,supply_pressure_index,traffic_index,wait_time_min,trip_duration_min,avg_speed_kmh,surge_multiplier,booking_fee_aed,metered_fare_aed,final_price_aed,price_per_km_aed,booking_status,cancellation_reason,captain_rating,customer_rating,eta_deviation_min
RID2025087004,CUS3960211,CAP107833,2025-03-22 00:39:00,2025-03-22,0,39,5,Saturday,12,3,March,1,True,False,True,False,True,False,False,False,Art Dubai,Art/Culture,1.025,24.6,52.6,False,False,1.0,Palm Jumeirah,Mirdif,Nakhlat Jumeira,Mirdif,polygon,polygon,25.109923,55.130336,25.226679,55.433945,High,Medium,False,False,1.2,1.0,33.2,43.62,1.314,66.91,0,0.0,Hala Taxi,True,Credit Card,False,1.141,0.943,0.057,0.929,4.9,38.6,67.8,1.0,4.0,107.03,99.35,2.28,Completed,,4.8,4.9,0.9
RID2025114578,CUS1343302,CAP118517,2025-06-05 22:52:00,2025-06-05,22,52,3,Thursday,23,6,June,2,False,False,True,False,False,True,False,False,Eid Al Adha,Religious Holiday,1.25,38.5,54.3,False,False,1.0,DXB Airport,Bur Dubai,Dubai Int'l Airport,Al Karama,polygon,polygon,25.255647,55.364961,25.246559,55.304807,High,Medium,True,False,1.1,1.05,6.13,11.48,1.871,260.53,1,4.0,MAX,False,Careem Pay,False,1.265,0.825,0.175,0.991,5.5,11.5,59.7,1.25,4.5,78.47,83.29,7.26,Completed,,4.6,4.4,-2.0
RID2025109643,CUS3666439,CAP440137,2025-05-28 03:17:00,2025-05-28,3,17,2,Wednesday,22,5,May,2,False,False,True,False,False,False,False,False,,,1.0,35.6,48.2,False,False,1.0,Dubai Hills,Al Nahda,Hadaeq Sheikh Mohammed Bin Rashid,Al Qusais,polygon,polygon,25.096504,55.260832,25.28236,55.376022,Medium,Medium,False,False,1.05,0.92,23.69,29.95,1.264,29.26,2,8.0,Hala Taxi,True,Careem Pay,False,0.966,0.936,0.064,0.854,7.7,24.3,73.9,1.0,4.0,87.53,92.12,3.08,Completed,,4.5,4.8,-1.3
RID2025086467,CUS1523775,CAP465241,2025-10-30 07:41:00,2025-10-30,7,41,3,Thursday,44,10,October,4,False,False,False,True,False,False,False,False,,,1.0,32.7,64.3,False,False,1.0,Al Barsha,Downtown,Al Barsha North,Zaa'Beel Second,polygon,polygon,25.102755,55.189792,25.200323,55.28121,Medium,High,False,False,1.05,1.3,14.23,21.65,1.522,40.28,1,4.0,Electric,False,Cash,False,1.05,0.892,0.108,0.826,2.1,21.4,60.7,1.0,4.0,83.24,81.49,3.76,Completed,,4.3,4.6,-4.7
RID2025131540,CUS4770350,CAP265017,2025-05-10 08:48:00,2025-05-10,8,48,5,Saturday,19,5,May,2,True,True,False,False,False,False,False,False,,,1.0,35.3,54.7,False,False,1.0,DXB Airport,Dubai Hills,Dubai Int'l Airport,Nadd Hessa,polygon,polygon,25.257678,55.361542,25.119888,55.37756,High,Medium,True,False,1.1,1.05,15.41,29.55,1.918,173.99,2,8.0,Hala MAX,True,Credit Card,False,1.363,0.835,0.165,1.372,6.6,50.5,35.1,1.0,8.0,119.34,120.59,4.08,Completed,,4.6,4.9,-2.1
RID2025002011,CUS3651001,CAP491342,2025-01-20 15:33:00,2025-01-20,15,33,0,Monday,4,1,January,1,False,False,False,True,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.14,21.4,65.7,False,False,1.0,Business Bay,Business Bay,Business Bay,Business Bay,polygon,polygon,25.188788,55.284392,25.181469,55.276804,High,High,False,True,1.25,1.25,1.12,4.41,3.949,223.17,0,0.0,Hala Taxi,True,Cash,False,1.425,0.877,0.123,0.945,2.1,5.3,49.5,1.0,4.0,19.77,19.78,4.49,Completed,,4.6,4.6,1.7
RID2025060926,CUS1735939,CAP210638,2025-01-21 07:49:00,2025-01-21,7,49,1,Tuesday,4,1,January,1,False,False,False,True,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.14,23.3,70.9,False,False,1.0,Business Bay,Al Nahda,Business Bay,Al Qusais,polygon,polygon,25.190145,55.268098,25.2809,55.373657,High,Medium,False,False,1.25,0.92,14.65,19.53,1.333,46.43,1,4.0,Comfort,False,Cash,False,1.425,0.842,0.158,0.969,2.3,22.3,52.6,1.25,3.0,84.18,84.25,4.31,Completed,,4.3,4.9,0.3
RID2025055427,CUS1241244,CAP455775,2025-06-26 08:43:00,2025-06-26,8,43,3,Thursday,26,6,June,2,False,True,False,False,False,True,False,False,,,1.0,35.7,57.5,False,False,1.0,Mirdif,Jebel Ali,Mirdif,Jabal Ali Industrial,polygon,polygon,25.223153,55.433989,24.933799,55.095737,Medium,Low,False,False,1.0,0.85,46.86,59.24,1.264,226.71,0,0.0,Comfort,False,Credit Card,False,1.18,1.0,0.0,1.145,4.0,92.8,38.3,1.0,5.0,197.58,198.16,3.35,Completed,,4.6,4.3,-1.2
RID2025008464,CUS3575386,CAP411345,2025-12-30 01:01:00,2025-12-30,1,1,1,Tuesday,1,12,December,4,False,False,True,False,False,False,False,False,,,1.0,23.2,59.6,False,False,1.0,Palm Jumeirah,DXB Airport,Nakhlat Jumeira,Dubai Int'l Airport,polygon,polygon,25.107752,55.121194,25.259812,55.370449,High,High,True,False,1.2,1.1,30.25,40.7,1.346,55.96,3,12.0,Hala Taxi,True,Careem Pay,False,1.104,1.0,0.0,0.95,3.7,34.1,71.6,1.0,4.0,112.48,110.97,2.73,Completed,,4.6,4.8,1.1
RID2025092655,CUS3935858,CAP391613,2025-04-14 08:04:00,2025-04-14,8,4,0,Monday,16,4,April,2,False,True,False,False,False,False,False,False,,,1.0,29.7,44.3,False,False,1.0,DIFC,Mirdif,Trade Center Second,Mirdif,polygon,polygon,25.222052,55.283805,25.224023,55.43676,High,Medium,False,False,1.35,1.0,15.39,20.44,1.329,89.15,1,4.0,Eco Friendly,False,Cash,False,1.593,0.739,0.261,1.126,4.2,29.8,41.2,1.5,5.0,111.57,116.22,5.68,Completed,,4.7,4.5,-1.0
RID2025078330,CUS4741133,CAP258735,2025-07-19 14:13:00,2025-07-19,14,13,5,Saturday,29,7,July,3,True,False,False,True,False,False,False,False,,,1.0,36.6,61.2,False,False,1.0,Business Bay,Bur Dubai,Business Bay,Mankhool,polygon,polygon,25.1728,55.266446,25.252629,55.29664,High,Medium,False,False,1.25,1.05,9.38,11.02,1.174,18.88,0,0.0,Hala Taxi,True,Careem Pay,False,1.312,0.883,0.117,0.971,2.4,12.4,53.2,1.0,4.0,35.08,37.81,3.43,Completed,,4.8,5.0,1.2
RID2025010453,CUS4527337,CAP232772,2025-12-02 00:37:00,2025-12-02,0,37,1,Tuesday,49,12,December,4,False,False,True,False,False,True,False,False,UAE National Day,National Holiday,1.35,19.8,57.0,False,False,1.0,Dubai Hills,Deira,Nadd Hessa,Al Muraqqabat,polygon,polygon,25.125238,55.379179,25.261807,55.327492,Medium,Medium,False,False,1.05,1.05,16.05,22.09,1.376,341.11,2,8.0,Hala Taxi,True,Credit Card,False,1.304,0.84,0.16,0.905,3.2,17.0,77.9,1.0,4.0,67.46,67.38,3.05,Completed,,4.4,4.7,-0.9
RID2025038727,CUS3815501,CAP342815,2025-01-13 11:22:00,2025-01-13,11,22,0,Monday,3,1,January,1,False,False,False,True,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.14,24.1,69.3,False,False,1.0,Sharjah,Mirdif,Sharjah,Mirdif,centroid,polygon,25.343518,55.425893,25.231355,55.438572,Low,Medium,False,False,0.95,1.0,12.54,22.06,1.76,174.16,1,4.0,Comfort,False,Careem Plus,True,1.083,0.926,0.074,0.847,3.1,23.1,57.2,1.0,3.0,76.41,69.54,3.15,Completed,,4.4,4.1,-0.8
RID2025067214,CUS1587724,CAP198607,2025-05-31 11:28:00,2025-05-31,11,28,5,Saturday,22,5,May,2,True,False,False,True,False,False,False,False,,,1.0,34.0,40.4,True,False,1.4,Al Barsha,Business Bay,Al Barsha North,Business Bay,polygon,polygon,25.097808,55.185736,25.185318,55.265018,Medium,High,False,False,1.05,1.25,12.58,19.58,1.556,39.34,1,4.0,Eco Friendly,False,Cash,False,1.544,0.715,0.285,0.979,2.7,20.4,57.5,1.5,3.5,102.01,101.15,5.17,Completed,,5.0,4.7,-0.6
RID2025148481,CUS2700620,CAP141503,2025-02-07 17:05:00,2025-02-07,17,5,4,Friday,6,2,February,1,False,True,False,False,False,False,False,False,,,1.0,26.2,59.7,False,False,1.0,Jumeirah,Downtown,Jumeira Third,Zaa'Beel Second,polygon,polygon,25.1845,55.226081,25.199274,55.288089,Medium,High,False,False,1.15,1.3,6.45,9.2,1.426,75.23,1,4.0,Hala Taxi,True,Cash,False,1.357,0.732,0.268,1.149,4.1,12.9,42.7,1.0,7.5,38.72,38.37,4.17,Completed,,4.3,4.7,1.5
RID2025057819,CUS3746949,CAP277192,2025-06-08 22:27:00,2025-06-08,22,27,6,Sunday,23,6,June,2,True,False,True,False,False,True,False,False,Eid Al Adha,Religious Holiday,1.25,35.3,57.1,False,False,1.0,Palm Jumeirah,Deira,Nakhlat Jumeira,Al Khabaisi,polygon,polygon,25.120096,55.133388,25.267583,55.331975,High,Medium,False,False,1.2,1.05,25.85,31.84,1.232,50.58,3,12.0,Comfort,False,Cash,False,1.449,0.789,0.211,0.953,6.0,28.0,68.3,1.25,2.5,135.08,140.02,4.4,Completed,,4.2,4.9,-0.6
RID2025077482,CUS4899322,CAP188116,2025-08-05 17:41:00,2025-08-05,17,41,1,Tuesday,32,8,August,3,False,True,False,False,False,False,False,False,,,1.0,40.1,62.3,False,False,1.0,Jebel Ali,Deira,Jabal Ali First,Al Muteena,polygon,polygon,25.040172,55.132302,25.27459,55.322079,Low,Medium,False,False,0.85,1.05,32.32,40.63,1.257,36.19,3,12.0,Hala Taxi,True,Careem Pay,False,1.003,0.978,0.022,1.127,2.9,63.4,38.5,1.0,7.5,117.39,110.17,2.71,Completed,,4.8,4.8,1.4
RID2025163058,CUS3016048,CAP159159,2025-08-05 13:11:00,2025-08-05,13,11,1,Tuesday,32,8,August,3,False,False,False,True,False,False,False,False,,,1.0,36.4,59.0,False,False,1.0,JVC,Downtown,Al Hebiah First,Burj Khalifa,polygon,polygon,25.047805,55.24787,25.198727,55.277199,Low,High,False,False,0.9,1.3,17.04,26.44,1.552,9.97,1,4.0,Electric,False,Careem Plus,True,0.9,0.932,0.068,0.857,2.4,28.2,56.3,1.0,4.0,101.04,101.23,3.83,Completed,,5.0,4.7,-0.5
RID2025105474,CUS1206186,CAP463875,2025-10-17 09:17:00,2025-10-17,9,17,4,Friday,42,10,October,4,False,True,False,False,False,False,False,False,GITEX Global,Tech Conference,1.18,29.7,55.6,False,False,1.0,DXB Airport,Al Nahda,Dubai Int'l Airport,Al Qusais Industrial,polygon,polygon,25.258398,55.359154,25.281415,55.381004,High,Medium,True,False,1.1,0.92,3.37,4.85,1.439,40.64,0,0.0,Hala MAX,True,Credit Card,False,1.532,0.576,0.424,1.337,10.1,8.6,34.0,1.0,8.0,43.64,35.74,7.36,Completed,,4.3,5.0,-1.8
RID2025055227,CUS1260133,CAP342993,2025-02-15 19:02:00,2025-02-15,19,2,5,Saturday,7,2,February,1,True,True,False,False,False,False,False,False,,,1.0,26.2,56.1,False,False,1.0,Business Bay,Jumeirah,Business Bay,Al Satwa,polygon,polygon,25.18852,55.28278,25.219913,55.274233,High,Medium,False,False,1.25,1.15,3.6,9.03,2.51,346.16,1,4.0,Comfort,False,Credit Card,False,1.549,0.819,0.181,1.274,3.8,17.4,31.0,1.5,5.0,58.18,59.31,6.57,Completed,,4.8,4.3,1.5
RID2025128471,CUS3564298,CAP230920,2025-10-25 20:42:00,2025-10-25,20,42,5,Saturday,43,10,October,4,True,False,False,True,False,False,False,False,,,1.0,30.7,61.0,False,False,1.0,Ras Al Khor,Palm Jumeirah,Al Kheeran First,Nakhlat Jumeira,polygon,polygon,25.189054,55.354318,25.1196,55.121133,Low,High,False,False,0.95,1.2,24.71,32.48,1.315,251.84,2,8.0,Hala MAX,True,Careem Pay,False,0.997,0.997,0.003,0.966,2.8,33.1,58.8,1.0,5.5,110.84,121.39,3.74,Completed,,4.6,4.6,-0.8
RID2025001888,CUS4898331,CAP369638,2025-10-07 08:36:00,2025-10-07,8,36,1,Tuesday,41,10,October,4,False,True,False,False,False,False,False,False,,,1.0,30.8,51.3,False,False,1.0,Business Bay,Al Nahda,Business Bay,Al Qusais Industrial,polygon,polygon,25.185667,55.261781,25.284535,55.382111,High,Medium,False,False,1.25,0.92,16.35,20.72,1.267,47.72,1,4.0,Hala Taxi,True,Credit Card,False,1.475,0.853,0.147,1.123,5.5,34.4,36.2,1.0,7.5,64.83,65.31,3.15,Completed,,4.8,4.5,-0.0
RID2025044122,CUS4109344,CAP132914,2025-10-16 09:47:00,2025-10-16,9,47,3,Thursday,42,10,October,4,False,True,False,False,False,False,False,False,GITEX Global,Tech Conference,1.338,30.6,58.8,False,False,1.0,Bur Dubai,Downtown,Al Karama,Zaa'Beel Second,polygon,polygon,25.245196,55.311727,25.217967,55.287923,Medium,High,False,False,1.05,1.3,3.86,7.33,1.899,218.34,0,0.0,Eco Friendly,False,Credit Card,False,1.657,0.856,0.144,1.244,5.0,13.7,32.1,1.5,5.0,47.22,47.61,6.49,Completed,,4.6,4.2,1.7
RID2025155925,CUS1321334,CAP163678,2025-06-16 20:14:00,2025-06-16,20,14,0,Monday,25,6,June,2,False,False,False,True,False,False,False,False,,,1.0,36.0,63.3,False,False,1.0,Dubai Hills,Deira,Hadaeq Sheikh Mohammed Bin Rashid,Al Muteena,polygon,polygon,25.099873,55.26481,25.275775,55.326619,Medium,Medium,False,False,1.05,1.05,20.52,27.42,1.336,17.63,2,8.0,Premier,False,Cash,False,1.05,0.886,0.114,0.828,2.3,25.5,64.6,1.0,6.0,163.86,180.59,6.59,Completed,,4.1,4.5,-3.3
RID2025065448,CUS4727260,CAP412202,2025-10-24 09:21:00,2025-10-24,9,21,4,Friday,43,10,October,4,False,True,False,False,False,False,False,False,,,1.0,32.4,59.4,False,False,1.0,Al Quoz,Business Bay,Al Qouz,Business Bay,polygon,polygon,25.159191,55.231445,25.185083,55.267699,Low,High,False,False,0.9,1.25,4.65,9.75,2.098,51.72,1,4.0,Hala Taxi,True,Cash,False,1.062,1.0,0.0,1.211,2.7,14.8,39.5,1.0,7.5,39.31,42.02,4.31,Completed,,4.8,4.2,-1.1
RID2025068797,CUS3889541,CAP246740,2025-02-17 14:32:00,2025-02-17,14,32,0,Monday,8,2,February,1,False,False,False,True,False,False,False,False,,,1.0,21.1,67.2,False,False,1.0,DXB Airport,Jumeirah,Dubai Int'l Airport,Jumeirah,polygon,centroid,25.251409,55.356004,25.180978,55.217763,High,Medium,True,False,1.1,1.15,15.96,22.98,1.44,240.64,2,8.0,Hala Taxi,True,Cash,False,1.1,0.855,0.145,0.9,5.5,21.4,64.3,1.0,4.0,86.1,88.7,3.86,Completed,,4.6,4.8,0.4
RID2025087208,CUS4777860,CAP130051,2025-07-27 14:02:00,2025-07-27,14,2,6,Sunday,30,7,July,3,True,False,False,True,False,False,False,False,,,1.0,37.5,76.9,False,False,1.0,Palm Jumeirah,Ras Al Khor,Nakhlat Jumeira,Al Kheeran First,polygon,polygon,25.1064,55.139724,25.186249,55.357203,High,Low,False,False,1.2,0.95,23.62,30.84,1.305,67.88,2,8.0,Eco Friendly,False,Credit Card,False,1.26,0.896,0.104,0.977,4.0,39.3,47.1,1.25,3.5,139.65,146.27,4.74,Completed,,4.6,4.8,0.8
RID2025095423,CUS1181241,CAP460417,2025-01-11 21:48:00,2025-01-11,21,48,5,Saturday,2,1,January,1,True,False,False,True,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.14,23.8,70.3,False,False,1.0,Mirdif,Downtown,Mirdif,Burj Khalifa,polygon,polygon,25.216174,55.427419,25.203407,55.270697,Medium,High,False,False,1.0,1.3,15.83,20.58,1.3,264.89,1,4.0,Hala MAX,True,Careem Plus,True,1.197,0.983,0.017,0.974,2.2,21.7,56.8,1.0,5.5,73.23,76.65,3.72,Completed,,4.1,4.1,-1.2
RID2025153068,CUS3376862,CAP231738,2025-02-24 20:46:00,2025-02-24,20,46,0,Monday,9,2,February,1,False,False,False,True,False,False,False,False,Dubai Food Festival,Food Festival,1.15,21.7,66.1,False,False,1.0,DIFC,Marina,Trade Center Second,Marsa Dubai,polygon,polygon,25.221657,55.283259,25.090903,55.138906,High,High,False,False,1.35,1.25,20.55,26.61,1.295,225.01,2,8.0,Hala Taxi,True,Careem Pay,False,1.552,0.792,0.208,0.828,3.8,23.6,67.7,1.0,4.0,77.16,73.9,2.78,Completed,,4.0,4.5,-1.2
RID2025078046,CUS4081778,CAP393927,2025-10-14 07:16:00,2025-10-14,7,16,1,Tuesday,42,10,October,4,False,False,False,True,False,False,False,False,GITEX Global,Tech Conference,1.338,31.4,66.3,False,False,1.0,Bur Dubai,Jumeirah,Al Hamriya,Jumeira Third,polygon,polygon,25.256104,55.304297,25.183478,55.222161,Medium,Medium,False,False,1.05,1.15,11.55,14.14,1.224,225.67,1,4.0,Kids,False,Credit Card,False,1.404,0.899,0.101,0.88,2.2,15.2,56.0,1.25,4.5,71.53,69.32,4.9,Completed,,4.3,4.8,-2.4
RID2025070534,CUS1047501,CAP437063,2025-09-06 21:16:00,2025-09-06,21,16,5,Saturday,36,9,September,3,True,False,False,True,False,False,False,False,,,1.0,35.1,57.3,False,False,1.0,Downtown,Marina,Zaa'Beel Second,Marsa Dubai,polygon,polygon,25.205232,55.281602,25.082972,55.137582,High,High,False,False,1.3,1.25,19.87,25.08,1.262,226.87,2,8.0,Executive,False,Careem Plus,True,1.365,1.0,0.0,0.897,3.1,27.1,55.5,1.25,4.0,136.91,135.55,5.4,Completed,,4.6,4.6,0.7
RID2025104358,CUS2507043,CAP277977,2025-02-02 18:15:00,2025-02-02,18,15,6,Sunday,5,2,February,1,True,True,False,False,False,False,False,False,,,1.0,22.7,55.7,False,False,1.0,Bur Dubai,Business Bay,Al Karama,Business Bay,polygon,polygon,25.239777,55.296944,25.179995,55.274937,Medium,High,False,False,1.05,1.25,7.01,11.79,1.683,198.43,0,0.0,Executive,False,Credit Card,False,1.301,0.962,0.038,1.359,4.0,20.1,35.1,1.25,6.0,71.88,74.31,6.3,Completed,,4.0,5.0,0.4
RID2025082334,CUS3430820,CAP338310,2025-04-23 23:25:00,2025-04-23,23,25,2,Wednesday,17,4,April,2,False,False,True,False,False,False,False,False,,,1.0,31.7,49.7,False,False,1.0,DXB Airport,Al Barsha,Dubai Int'l Airport,Al Thanyah Fifth,polygon,polygon,25.245923,55.359698,25.081796,55.151144,High,Medium,True,False,1.1,1.05,27.81,34.11,1.226,229.04,2,8.0,Hala MAX,True,Careem Plus,True,1.012,1.0,0.0,0.905,3.6,26.2,78.0,1.0,5.0,129.29,113.01,3.31,Completed,,4.8,4.9,-0.9
RID2025009195,CUS2940455,CAP450673,2025-01-29 09:23:00,2025-01-29,9,23,2,Wednesday,5,1,January,1,False,True,False,False,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.035,21.8,70.2,False,False,1.0,Jebel Ali,DXB Airport,Jabal Ali Industrial,Dubai Int'l Airport,polygon,polygon,24.944108,55.08578,25.249984,55.359976,Low,High,True,False,0.85,1.1,43.81,51.18,1.168,39.01,3,12.0,Hala MAX,True,Cash,False,1.038,0.972,0.028,1.286,4.7,86.0,35.7,1.0,8.0,170.66,188.24,3.68,Completed,,4.5,4.7,3.3
RID2025079793,CUS1916413,CAP330121,2025-03-15 20:04:00,2025-03-15,20,4,5,Saturday,11,3,March,1,True,False,False,True,True,False,False,False,,,1.0,29.1,52.0,False,False,1.0,Marina,JVC,Marsa Dubai,Al Hebiah Second,polygon,polygon,25.083415,55.143643,25.044366,55.249996,High,Low,False,False,1.25,0.9,11.56,20.05,1.735,112.04,0,0.0,Hala Taxi,True,Cash,False,1.26,0.978,0.022,0.967,2.5,25.2,47.8,1.0,4.0,53.94,55.26,2.76,Completed,,4.6,5.0,-1.0
RID2025111048,CUS4069184,CAP486020,2025-04-20 15:16:00,2025-04-20,15,16,6,Sunday,16,4,April,2,True,False,False,True,False,False,False,False,,,1.0,29.6,44.0,False,False,1.0,Jumeirah,DXB Airport,Jumeira Third,Dubai Int'l Airport,polygon,polygon,25.176094,55.220714,25.256534,55.362001,Medium,High,True,False,1.15,1.1,16.79,23.79,1.417,57.79,2,8.0,Executive,False,Credit Card,False,1.208,0.853,0.147,1.009,4.1,32.6,43.8,1.25,4.0,133.69,126.51,5.32,Completed,,4.7,4.7,-1.0
RID2025158316,CUS4383289,CAP246038,2025-05-13 08:50:00,2025-05-13,8,50,1,Tuesday,20,5,May,2,False,True,False,False,False,False,False,False,,,1.0,38.2,56.8,False,False,1.0,Dubai Hills,Mirdif,Nadd Hessa,Mirdif,polygon,polygon,25.124631,55.384153,25.220105,55.44059,Medium,Medium,False,False,1.05,1.0,12.04,29.09,2.416,28.13,2,8.0,Hala Taxi,True,Careem Plus,True,1.239,0.847,0.153,1.237,9.3,56.6,30.9,1.0,7.5,89.43,86.53,2.97,Completed,,4.3,4.6,-1.3
RID2025156649,CUS3829489,CAP124570,2025-05-31 19:10:00,2025-05-31,19,10,5,Saturday,22,5,May,2,True,True,False,False,False,False,False,False,,,1.0,34.2,56.3,False,False,1.0,Palm Jumeirah,JVC,Nakhlat Jumeira,Al Hebiah First,polygon,polygon,25.10753,55.132447,25.039349,55.23799,High,Low,False,False,1.2,0.9,13.06,22.28,1.707,125.48,0,0.0,Hala Taxi,True,Careem Pay,False,1.487,0.862,0.138,1.292,3.6,38.6,34.6,1.0,7.5,63.55,64.48,2.89,Completed,,3.8,4.7,-0.6
RID2025110858,CUS2022932,CAP295000,2025-06-08 18:10:00,2025-06-08,18,10,6,Sunday,23,6,June,2,True,True,False,False,False,True,False,False,Eid Al Adha,Religious Holiday,1.25,41.0,56.0,False,False,1.0,Al Barsha,Jebel Ali,Al Thanyah Fifth,Jabal Ali Industrial,polygon,polygon,25.076449,55.145571,24.927799,55.082091,Medium,Low,False,False,1.05,0.85,17.72,21.13,1.192,201.17,1,4.0,Hala Kids,True,Credit Card,False,1.626,0.833,0.167,1.194,3.6,37.1,34.1,1.0,7.5,67.72,76.77,3.63,Completed,,4.3,4.6,-2.4
RID2025141302,CUS4494924,CAP245229,2025-05-28 07:39:00,2025-05-28,7,39,2,Wednesday,22,5,May,2,False,False,False,True,False,False,False,False,,,1.0,36.1,51.8,False,False,1.0,DXB Airport,Downtown,Dubai Int'l Airport,Zaa'Beel Second,polygon,polygon,25.262725,55.370806,25.208714,55.27978,High,High,True,False,1.1,1.3,10.95,16.29,1.488,236.76,1,4.0,Eco Friendly,False,Cash,False,1.1,1.0,0.0,0.865,3.6,15.9,61.5,1.0,3.5,61.7,62.9,3.86,Completed,,4.7,4.4,-2.2
RID2025053243,CUS4600252,CAP305847,2025-01-15 12:00:00,2025-01-15,12,0,2,Wednesday,3,1,January,1,False,False,False,True,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.14,23.5,69.0,False,False,1.0,Al Quoz,Bur Dubai,Al Qouz Industrial,Riggat Al Buteen,polygon,polygon,25.152123,55.228921,25.256308,55.322805,Low,Medium,False,False,0.9,1.05,14.95,16.62,1.112,39.17,1,4.0,Premier,False,Careem Pay,False,1.026,1.0,0.0,0.83,3.4,18.7,53.4,1.0,6.0,104.73,100.85,6.07,Completed,,4.1,4.6,-1.4
RID2025013209,CUS2328577,CAP180471,2025-11-18 13:11:00,2025-11-18,13,11,1,Tuesday,47,11,November,4,False,False,False,True,False,False,False,False,Dubai Airshow,Trade Show,1.04,26.2,56.1,False,False,1.0,JVC,DXB Airport,Al Hebiah Second,Dubai Int'l Airport,polygon,polygon,25.039497,55.245374,25.250289,55.367749,Low,High,True,False,0.9,1.1,26.48,38.72,1.462,27.7,2,8.0,Premier,False,Credit Card,False,0.936,0.913,0.087,0.96,6.1,44.2,52.6,1.0,6.0,227.81,217.55,5.62,Completed,,4.8,4.9,-0.5
RID2025156867,CUS1710598,CAP167497,2025-03-08 19:11:00,2025-03-08,19,11,5,Saturday,10,3,March,1,True,True,False,False,True,False,False,False,Dubai Food Festival,Food Festival,1.2,30.5,50.1,False,False,1.0,Al Quoz,Business Bay,Al Qouz Industrial,Business Bay,polygon,polygon,25.143421,55.224217,25.183284,55.281811,Low,High,False,False,0.9,1.25,7.3,9.19,1.26,52.58,1,4.0,Comfort,False,Careem Pay,False,1.285,1.0,0.0,1.272,3.2,16.3,33.9,1.25,5.0,50.62,50.6,5.51,Completed,,4.8,4.7,3.0
RID2025072887,CUS1306046,CAP206903,2025-11-06 05:10:00,2025-11-06,5,10,3,Thursday,45,11,November,4,False,False,True,False,False,False,False,False,,,1.0,25.2,59.4,False,False,1.0,Dubai Hills,Downtown,Hadaeq Sheikh Mohammed Bin Rashid,Burj Khalifa,polygon,polygon,25.110436,55.265666,25.197265,55.274982,Medium,High,False,False,1.05,1.3,9.7,14.0,1.443,5.54,1,4.0,MAX,False,Careem Pay,False,0.966,1.0,0.0,0.869,3.1,12.3,68.5,1.0,4.5,74.88,73.65,5.26,Completed,,4.7,4.8,-1.3
RID2025146374,CUS2810352,CAP316725,2025-04-08 07:48:00,2025-04-08,7,48,1,Tuesday,15,4,April,2,False,False,False,True,False,False,False,False,,,1.0,34.2,57.3,False,False,1.0,Marina,Bur Dubai,Marsa Dubai,Al Karama,polygon,polygon,25.093079,55.131497,25.244262,55.301527,High,Medium,False,False,1.25,1.05,23.99,31.41,1.309,45.47,2,8.0,Hala Taxi,True,Credit Card,False,1.25,0.882,0.118,0.84,2.6,30.7,61.4,1.0,4.0,86.47,97.66,3.11,Completed,,4.7,4.2,-1.5
RID2025074604,CUS2759733,CAP339526,2025-09-07 11:03:00,2025-09-07,11,3,6,Sunday,36,9,September,3,True,False,False,True,False,False,False,False,,,1.0,37.8,56.4,False,False,1.0,Al Nahda,DXB Airport,Al Nahda Second,Dubai Int'l Airport,polygon,polygon,25.289715,55.373402,25.247061,55.370032,Medium,High,True,False,0.92,1.1,4.76,5.64,1.187,184.09,0,0.0,Hala MAX,True,Credit Card,False,0.966,1.0,0.0,1.04,3.8,6.9,49.1,1.0,5.5,28.35,30.19,5.35,Completed,,4.5,4.6,-0.3
RID2025137496,CUS3608648,CAP344498,2025-10-04 11:39:00,2025-10-04,11,39,5,Saturday,40,10,October,4,True,False,False,True,False,False,False,False,,,1.0,30.1,55.0,False,False,1.0,DXB Airport,Downtown,Dubai Int'l Airport,Zaa'Beel Second,polygon,polygon,25.25609,55.359811,25.208826,55.280054,High,High,True,False,1.1,1.3,9.59,17.98,1.875,236.79,1,4.0,Hala Taxi,True,Cash,False,1.155,0.828,0.172,1.119,4.9,26.9,40.1,1.0,4.0,71.0,72.86,4.05,Completed,,4.2,4.1,-0.7
